asset_id,display_name,binary_result,review_band,overall_growth_form,roots_or_attachment,stem_trunk,leaves_fronds,flower_fruit_spore_harvest,scale_and_silhouette,assessment_and_required_fix,changed_since_previous_pass,filename,width,height,mode,sha256,exact_duplicate_with,prior_review_band,expected_growth_family,strict_status,manual_recheck_note,template_family_note,strict_assessment,binary_gate,status_change_from_prior
Turmeric,Turmeric,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Turmeric.png,440,440,RGBA,672dba01fd718f1eb1ab618278e216678e9e2acef71a908b8c87f8e2aa287ae2,,PASS_WITH_POLISH,9. Herbs and Spices,HOLD,,"Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.",FAIL,PASS_WITH_POLISH -> HOLD
Tussock_Grass,Tussock Grass,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Tussock_Grass.png,440,440,RGBA,c29f00a4f9ce309b88260c6568256ead4ba646dc2ab4c8d76b92ffadd6b12c45,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Tussock Grass needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Tussock Grass needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Valerian,Valerian,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Valerian.png,440,440,RGBA,2639d2d3b611506a15588ef9c7da4805f7b574380bd0e74d282879ab342d3457,,PASS_WITH_POLISH,9. Herbs and Spices,HOLD,,"Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.",FAIL,PASS_WITH_POLISH -> HOLD
Vanilla_Orchid,Vanilla Orchid,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,Vine identity reads; add more orchid flower/pod specificity.,False,Vanilla_Orchid.png,440,440,RGBA,02f5e367eb7b8adf41f36c085979e6e47f718b4f6d4492269651a9f33d78c540,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Vanilla Orchid needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","Vine identity reads; add more orchid flower/pod specificity. Vanilla Orchid needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Venus_Flytrap,Venus Flytrap,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Venus_Flytrap.png,440,440,RGBA,6fcb798ce3b226bcc590571458a72b09396f9172bc78d1f5c79495153c36943f,,PASS_WITH_POLISH,13. Carnivorous Plants,HOLD,,"Venus Flytrap needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Venus Flytrap needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Violet,Violet,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Violet.png,440,440,RGBA,90c9f062f6c2273355a58c749723f12a1882aa539e2a4f1099788747ce05f3c5,,PASS_WITH_POLISH,10. Flowering Herbs and Wildflowers,HOLD,,"Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.",FAIL,PASS_WITH_POLISH -> HOLD
Wakame,Wakame,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Wakame.png,440,440,RGBA,11367d5fce9a06c21bee63b0dae5584f800c72afb40e7b0e5686a3aa6aded1e9,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Wakame needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wakame needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Walnut,Walnut,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Walnut.png,440,440,RGBA,654ff32222bc5ea21ecf4243b3210b6018cc7e25cbfd40c3c148d3ab466332b6,,PASS_WITH_POLISH,4. Fruit and Nut Trees,HOLD,,"The catalog overuses a round canopy on a straight trunk. Match the species’ trunk habit, branching architecture, crown shape, leaf masses, bark and fruit/flower attachment.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. The catalog overuses a round canopy on a straight trunk. Match the species’ trunk habit, branching architecture, crown shape, leaf masses, bark and fruit/flower attachment.",FAIL,PASS_WITH_POLISH -> HOLD
Water_Hemlock,Water Hemlock,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,Use branched herb with compound umbels; current stem is too generic.,False,Water_Hemlock.png,440,440,RGBA,049730fd6081bd19149f9e120c3606a009a160b605c4fe399871d146b9ec745b,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Water Hemlock needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","Use branched herb with compound umbels; current stem is too generic. Water Hemlock needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Water_Lily,Water Lily,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Water_Lily.png,440,440,RGBA,9364ce924670b725a56d13241fd8a1b7c578a901e851de336f2bd9b29d1b7192,,PASS_WITH_POLISH,14. Aquatic and Wetland Plants,HOLD,,"Use the correct holdfast/rooting, blade/frond form, branching, air bladders and water-growth habit instead of a single generic ribbon or blob.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Use the correct holdfast/rooting, blade/frond form, branching, air bladders and water-growth habit instead of a single generic ribbon or blob.",FAIL,PASS_WITH_POLISH -> HOLD
Water_Mint,Water Mint,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Water_Mint.png,440,440,RGBA,1f38607eed33dfa27c1d0e44e6cd6c2c5fb00b4c7c1aee513da609423527f6a6,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Water Mint needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Water Mint needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Water_Spinach,Water Spinach,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Water_Spinach.png,440,440,RGBA,41b54c218adc3bdb4e228a868ab27c5d75a2d15efd95d94e2dda083ecbf50222,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Water Spinach needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Water Spinach needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Watercress,Watercress,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Watercress.png,440,440,RGBA,db388345374f04eb72fac6ec0cbefb825669734dc84332714df6a926b197acb0,,PASS_WITH_POLISH,Leaf vegetables,HOLD,,"Match the source plant, leaf habit and attached fruit/harvest organ. Fruit should be connected to stems/branches and not carry identity by label alone.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Match the source plant, leaf habit and attached fruit/harvest organ. Fruit should be connected to stems/branches and not carry identity by label alone.",FAIL,PASS_WITH_POLISH -> HOLD
Watermelon,Watermelon,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Creeping vine and large fruit are now visible.,True,Watermelon.png,440,440,RGBA,399ed989fd3c41570cd8e9c1d5ccddcd56bc6702df0e482d340465485cc15945,,PASS,Other plant or harvest type,PASS,,"Watermelon needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",PASS — Leave alone. The source plant or harvest organ has an appropriate growth form and recognizable silhouette.,PASS,UNCHANGED
Wheat,Wheat,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,Add compact grain spikes with awns; current grass tuft is too generic.,False,Wheat.png,440,440,RGBA,b425c4fe3190b9c9df25d60a69a6d51f0c2f67161181b296cbcd753ab54c5e2e,,PASS_WITH_POLISH,7. Grain and Staple Crops,HOLD,,"Correct the culm, leaf arrangement and species-specific seed head/inflorescence; many grains currently share one generic spike or grass tuft.","Add compact grain spikes with awns; current grass tuft is too generic. Correct the culm, leaf arrangement and species-specific seed head/inflorescence; many grains currently share one generic spike or grass tuft.",FAIL,PASS_WITH_POLISH -> HOLD
White_Grape,White Grape,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,White_Grape.png,440,440,RGBA,42feeb9e6a2e0b95f63a95a695a8b61eaefc009fc7722a275b25185faaf2b299,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"White Grape needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. White Grape needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Wild_Blueberry,Wild Blueberry,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Wild_Blueberry.png,440,440,RGBA,62e5a12b45b54c413dbee634094af234a1a0f1bc605a2b5c6f3c04aa3197f0f9,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Wild Blueberry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Blueberry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Wild_Cherry,Wild Cherry,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Wild_Cherry.png,440,440,RGBA,c06ff3c6e2d2753f9472ce5b4f7aa471b89a5e7135ac87b00ae510f515b823a8,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Wild Cherry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Cherry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
