category,asset_id,display_name,prior_review_band,strict_status,binary_gate,status_change_from_prior,strict_assessment,filename
procedural,fauna-h2-s0,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h2-s0.png
procedural,fauna-h2-s1,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h2-s1.png
procedural,fauna-h2-s10,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h2-s10.png
procedural,fauna-h2-s11,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h2-s11.png
procedural,fauna-h2-s12,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h2-s12.png
procedural,fauna-h2-s13,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h2-s13.png
procedural,fauna-h2-s14,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h2-s14.png
procedural,fauna-h2-s15,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h2-s15.png
procedural,fauna-h2-s16,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h2-s16.png
procedural,fauna-h2-s17,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h2-s17.png
procedural,fauna-h2-s18,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h2-s18.png
procedural,fauna-h2-s19,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h2-s19.png
procedural,fauna-h2-s2,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h2-s2.png
procedural,fauna-h2-s3,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h2-s3.png
procedural,fauna-h2-s4,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h2-s4.png
procedural,fauna-h2-s5,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h2-s5.png
procedural,fauna-h2-s6,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h2-s6.png
procedural,fauna-h2-s7,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h2-s7.png
procedural,fauna-h2-s8,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h2-s8.png
procedural,fauna-h2-s9,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h2-s9.png
procedural,flora-h0-s0,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h0-s0.png
procedural,flora-h0-s1,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h0-s1.png
procedural,flora-h0-s10,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h0-s10.png
procedural,flora-h0-s11,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h0-s11.png
procedural,flora-h0-s12,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h0-s12.png
procedural,flora-h0-s13,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h0-s13.png
procedural,flora-h0-s14,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h0-s14.png
procedural,flora-h0-s15,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h0-s15.png
procedural,flora-h0-s16,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h0-s16.png
procedural,flora-h0-s17,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h0-s17.png
procedural,flora-h0-s18,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h0-s18.png
procedural,flora-h0-s19,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h0-s19.png
procedural,flora-h0-s2,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h0-s2.png
procedural,flora-h0-s3,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h0-s3.png
procedural,flora-h0-s4,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h0-s4.png
procedural,flora-h0-s5,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h0-s5.png
procedural,flora-h0-s6,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h0-s6.png
procedural,flora-h0-s7,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h0-s7.png
procedural,flora-h0-s8,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h0-s8.png
procedural,flora-h0-s9,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h0-s9.png
procedural,flora-h1-s0,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h1-s0.png
procedural,flora-h1-s1,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h1-s1.png
procedural,flora-h1-s10,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h1-s10.png
procedural,flora-h1-s11,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h1-s11.png
procedural,flora-h1-s12,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h1-s12.png
procedural,flora-h1-s13,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h1-s13.png
procedural,flora-h1-s14,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h1-s14.png
procedural,flora-h1-s15,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h1-s15.png
procedural,flora-h1-s16,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h1-s16.png
procedural,flora-h1-s17,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h1-s17.png
procedural,flora-h1-s18,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h1-s18.png
procedural,flora-h1-s19,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h1-s19.png
procedural,flora-h1-s2,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h1-s2.png
procedural,flora-h1-s3,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h1-s3.png
procedural,flora-h1-s4,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h1-s4.png
procedural,flora-h1-s5,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h1-s5.png
procedural,flora-h1-s6,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h1-s6.png
procedural,flora-h1-s7,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h1-s7.png
procedural,flora-h1-s8,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h1-s8.png
procedural,flora-h1-s9,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h1-s9.png
procedural,flora-h2-s0,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h2-s0.png
procedural,flora-h2-s1,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h2-s1.png
procedural,flora-h2-s10,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h2-s10.png
procedural,flora-h2-s11,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h2-s11.png
procedural,flora-h2-s12,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h2-s12.png
procedural,flora-h2-s13,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h2-s13.png
procedural,flora-h2-s14,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h2-s14.png
procedural,flora-h2-s15,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h2-s15.png
procedural,flora-h2-s16,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h2-s16.png
procedural,flora-h2-s17,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h2-s17.png
procedural,flora-h2-s18,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h2-s18.png
procedural,flora-h2-s19,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h2-s19.png
procedural,flora-h2-s2,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h2-s2.png
procedural,flora-h2-s3,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h2-s3.png
procedural,flora-h2-s4,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h2-s4.png
procedural,flora-h2-s5,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h2-s5.png
procedural,flora-h2-s6,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h2-s6.png
procedural,flora-h2-s7,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h2-s7.png
procedural,flora-h2-s8,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h2-s8.png
procedural,flora-h2-s9,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,flora-h2-s9.png
procedural,fungi-h0-s0,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fungi-h0-s0.png
procedural,fungi-h0-s1,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fungi-h0-s1.png
