category,asset_id,display_name,binary_result,review_band,body_plan,torso,head,eyes,legs_wings_appendages,rear_tail_flukes,signature_traits,global_body_template_risk,near_identical_silhouette_neighbors,assessment_and_required_fix,changed_since_previous_pass,filename,width,height,mode,sha256,exact_duplicate_with,prior_review_band,expected_body_family,strict_status,manual_recheck_note,template_family_note,strict_assessment,binary_gate,status_change_from_prior,overall_growth_form,roots_or_attachment,stem_trunk,leaves_fronds,flower_fruit_spore_harvest,scale_and_silhouette,expected_growth_family,fruiting_body_family,cap_body,stem_attachment_substrate,surface_spores_texture,cell_or_body_morphology,membrane_shell_wall,locomotion_structures,internal_structures,colony_or_scale_read,procedural_kind,body_or_growth_plan,head_sensory_region,limbs_wings_roots_appendages,rear_tail_or_terminal_region,material_skin_surface,trait_blend_coherence
flora,Rabbitbrush,Rabbitbrush,PASS,PASS_WITH_POLISH,,,,,,,,,,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Rabbitbrush.png,440,440,RGBA,1967da013e045be24bb14a0f60327f35644a37f5e5897f0726c0b9ffe83b5fa0,,PASS_WITH_POLISH,,HOLD,,"Rabbitbrush needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Rabbitbrush needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,Other plant or harvest type,,,,,,,,,,,,,,,,
flora,Rainforest_Nettle,Rainforest Nettle,PASS,PASS_WITH_POLISH,,,,,,,,,,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Rainforest_Nettle.png,440,440,RGBA,085a38166e2077d302a620e2861b996714ceb82e0a0aeff69d7945cfe6261cde,,PASS_WITH_POLISH,,HOLD,,"Rainforest Nettle needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Rainforest Nettle needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,Other plant or harvest type,,,,,,,,,,,,,,,,
flora,Rambutan,Rambutan,PASS,PASS_WITH_POLISH,,,,,,,,,,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Rambutan.png,440,440,RGBA,f1096a2c65aa8c7830a48f023cb046d4e6e6040ac4ef2c9b1b271e340bbb6588,,PASS_WITH_POLISH,,HOLD,,"The catalog overuses a round canopy on a straight trunk. Match the species’ trunk habit, branching architecture, crown shape, leaf masses, bark and fruit/flower attachment.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. The catalog overuses a round canopy on a straight trunk. Match the species’ trunk habit, branching architecture, crown shape, leaf masses, bark and fruit/flower attachment.",FAIL,PASS_WITH_POLISH -> HOLD,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,4. Fruit and Nut Trees,,,,,,,,,,,,,,,,
flora,Raspberry,Raspberry,PASS,PASS_WITH_POLISH,,,,,,,,,,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Raspberry.png,440,440,RGBA,7dd19f47e0a2d4c01aa976b14fad86a55d36016c0c5a10755ce1c6f0b2e41301,,PASS_WITH_POLISH,,HOLD,,"Raspberry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Raspberry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,5. Shrubs and Bushes,,,,,,,,,,,,,,,,
flora,Rattan,Rattan,PASS,PASS_WITH_POLISH,,,,,,,,,,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Rattan.png,440,440,RGBA,95b5163e5659718f2f8a0501b86326009a4b24eebf0f5b79f5cd86f84a332574,,PASS_WITH_POLISH,,HOLD,,"Show the correct climbing/twining habit, support attachment, tendrils, leaf arrangement and attached flowers/fruit rather than floating clusters or an upright shrub.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Show the correct climbing/twining habit, support attachment, tendrils, leaf arrangement and attached flowers/fruit rather than floating clusters or an upright shrub.",FAIL,PASS_WITH_POLISH -> HOLD,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,11. Vines and Climbing Plants,,,,,,,,,,,,,,,,
flora,Red_Algae,Red Algae,PASS,PASS_WITH_POLISH,,,,,,,,,,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Red_Algae.png,440,440,RGBA,0fb87143643f01998e19802e42de18d494a45372760cc2022303dede89a3418e,,PASS_WITH_POLISH,,HOLD,,"Use the correct holdfast/rooting, blade/frond form, branching, air bladders and water-growth habit instead of a single generic ribbon or blob.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Use the correct holdfast/rooting, blade/frond form, branching, air bladders and water-growth habit instead of a single generic ribbon or blob.",FAIL,PASS_WITH_POLISH -> HOLD,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,Algae,,,,,,,,,,,,,,,,
flora,Red_Grape,Red Grape,PASS,PASS_WITH_POLISH,,,,,,,,,,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Red_Grape.png,440,440,RGBA,95ccdae0478ffaffbee25aae4f6a9ec8168850d61366413928d69c4780a2e1d9,,PASS_WITH_POLISH,,HOLD,,"Red Grape needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Red Grape needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,Other plant or harvest type,,,,,,,,,,,,,,,,
flora,Redwood,Redwood,PASS,PASS_WITH_POLISH,,,,,,,,,,Tall conifer read is clear; increase columnar crown/trunk scale relationship.,False,Redwood.png,440,440,RGBA,bd0e9393f5b62db8b4c8b1028c611f46464c02a902134c7113f88b8f917d7916,,PASS_WITH_POLISH,,HOLD,,"Redwood needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","Tall conifer read is clear; increase columnar crown/trunk scale relationship. Redwood needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,2. Conifers and Other Seed Plants,,,,,,,,,,,,,,,,
flora,Rhubarb,Rhubarb,PASS,PASS_WITH_POLISH,,,,,,,,,,Red petioles are improved; add large broad basal leaves.,False,Rhubarb.png,440,440,RGBA,56d9456a200f917ce238cd29042be9bf367258a16d435c147faebec51370d1c9,,PASS_WITH_POLISH,,HOLD,,"Rhubarb needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","Red petioles are improved; add large broad basal leaves. Rhubarb needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,Other plant or harvest type,,,,,,,,,,,,,,,,
flora,Rice,Rice,PASS,PASS_WITH_POLISH,,,,,,,,,,Add drooping branched panicles and wetland/rice-stalk identity.,False,Rice.png,440,440,RGBA,9461f64d92138bb105534da1ffb049741e3fa3526228a01d88f432774e475e4e,,PASS_WITH_POLISH,,HOLD,,"Correct the culm, leaf arrangement and species-specific seed head/inflorescence; many grains currently share one generic spike or grass tuft.","Add drooping branched panicles and wetland/rice-stalk identity. Correct the culm, leaf arrangement and species-specific seed head/inflorescence; many grains currently share one generic spike or grass tuft.",FAIL,PASS_WITH_POLISH -> HOLD,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,7. Grain and Staple Crops,,,,,,,,,,,,,,,,
flora,Riverbank_Nettle,Riverbank Nettle,PASS,PASS_WITH_POLISH,,,,,,,,,,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Riverbank_Nettle.png,440,440,RGBA,5c439d893063fc9ef4898b8efe493a78f6a115b599ee9e42f35c9abc66a7f078,,PASS_WITH_POLISH,,HOLD,,"Riverbank Nettle needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Riverbank Nettle needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,Other plant or harvest type,,,,,,,,,,,,,,,,
flora,Rose_Hip,Rose Hip,PASS,PASS_WITH_POLISH,,,,,,,,,,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Rose_Hip.png,440,440,RGBA,3b63c0ee3edb67c65b59ee8db2b2c4431dde1632caa5f0816f39c9b8c826a6c1,,PASS_WITH_POLISH,,HOLD,,"Rose Hip needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Rose Hip needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,Other plant or harvest type,,,,,,,,,,,,,,,,
flora,Roselle,Roselle,PASS,PASS_WITH_POLISH,,,,,,,,,,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Roselle.png,440,440,RGBA,a0974f7d5cbba70b296085b85825ebba9177aa75ca40e73b8b190c119ef87e2e,,PASS_WITH_POLISH,,HOLD,,"Roselle needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Roselle needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,Other plant or harvest type,,,,,,,,,,,,,,,,
flora,Rosemary,Rosemary,PASS,PASS_WITH_POLISH,,,,,,,,,,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Rosemary.png,440,440,RGBA,2551c7f26d69c20017fa90feb2a3cd83634c3c9a48c928ea2e7f8b47ff264ae6,,PASS_WITH_POLISH,,HOLD,,"Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.",FAIL,PASS_WITH_POLISH -> HOLD,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,9. Herbs and Spices,,,,,,,,,,,,,,,,
flora,Rush_Shoots,Rush Shoots,PASS,PASS_WITH_POLISH,,,,,,,,,,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Rush_Shoots.png,440,440,RGBA,bc33ab611d547531a6896bc32fc993863231ef442c41ebe264f4b0d7cc3286ba,,PASS_WITH_POLISH,,HOLD,,"Rush Shoots needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Rush Shoots needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,Other plant or harvest type,,,,,,,,,,,,,,,,
flora,Rye,Rye,PASS,PASS_WITH_POLISH,,,,,,,,,,Add a slender elongated spike.,False,Rye.png,440,440,RGBA,78d2f6e0a9bf5baed8b0d4ec632f1270bc42c8328fbea1c658639f8b1fce2825,,PASS_WITH_POLISH,,HOLD,,"Correct the culm, leaf arrangement and species-specific seed head/inflorescence; many grains currently share one generic spike or grass tuft.","Add a slender elongated spike. Correct the culm, leaf arrangement and species-specific seed head/inflorescence; many grains currently share one generic spike or grass tuft.",FAIL,PASS_WITH_POLISH -> HOLD,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,7. Grain and Staple Crops,,,,,,,,,,,,,,,,
flora,Sage,Sage,PASS,PASS_WITH_POLISH,,,,,,,,,,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Sage.png,440,440,RGBA,b5f423b022062dbc2de8d89c2091ecfa0e90e562ac6ac75dfded02cc6514c21c,,PASS_WITH_POLISH,,HOLD,,"Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.",FAIL,PASS_WITH_POLISH -> HOLD,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,9. Herbs and Spices,,,,,,,,,,,,,,,,
flora,Sagebrush,Sagebrush,PASS,PASS_WITH_POLISH,,,,,,,,,,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Sagebrush.png,440,440,RGBA,6ea16d380a80d4126c9affb07d5712d6a87d5934189916e237269a58c1ce0caa,,PASS_WITH_POLISH,,HOLD,,"Sagebrush needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Sagebrush needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,5. Shrubs and Bushes,,,,,,,,,,,,,,,,
flora,Salmonberry,Salmonberry,PASS,PASS_WITH_POLISH,,,,,,,,,,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Salmonberry.png,440,440,RGBA,9dee4f7a87ac64a91edaf6dcefc29ce494eac400ca6c2a83722d84e3c88f26da,,PASS_WITH_POLISH,,HOLD,,"Salmonberry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Salmonberry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,Other plant or harvest type,,,,,,,,,,,,,,,,
