asset_id,display_name,binary_result,review_band,body_plan,torso,head,eyes,legs_wings_appendages,rear_tail_flukes,signature_traits,global_body_template_risk,near_identical_silhouette_neighbors,assessment_and_required_fix,changed_since_previous_pass,filename,width,height,mode,sha256,exact_duplicate_with,prior_review_band,expected_body_family,strict_status,manual_recheck_note,template_family_note,strict_assessment,binary_gate,status_change_from_prior
Thrips,Thrips,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",HIGH,Aphid | Black_Fly | Cicada | Cold-Adapted_Insect | Orchid_Bee | Termite,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Thrips.png,440,440,RGBA,3aaf33771e7219bcdbc39ee9c12cd206da4bf3a7adf838d5a759fbab8c892953,,PASS_WITH_POLISH,Insects,HOLD,,"Use correct insect anatomy: distinct head/thorax/abdomen, six articulated legs, correct wing count and attachment, antennae, mouthparts and species-specific shell/body proportions.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Use correct insect anatomy: distinct head/thorax/abdomen, six articulated legs, correct wing count and attachment, antennae, mouthparts and species-specific shell/body proportions.",FAIL,PASS_WITH_POLISH -> HOLD
Tiger,Tiger,FAIL,FAIL,FAIL,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,HIGH,,"Stripes are present, but the body is ungulate-like. Use a heavy feline torso, broad skull, muscular shoulders, paws, and long striped tail.",True,Tiger.png,440,440,RGBA,eb24c4fbc1357722f1130eae299adc413b22c660553150508e4abf554aece0c7,,FAIL,Big cats,FAIL,,"The catalog repeatedly uses an ungulate-like torso and straight hoof-like legs for felids. Use a feline ribcage/shoulder line, digitigrade legs with paws, feline skull and muzzle, flexible spine, and species-correct tail.","Stripes are present, but the body is ungulate-like. Use a heavy feline torso, broad skull, muscular shoulders, paws, and long striped tail. The catalog repeatedly uses an ungulate-like torso and straight hoof-like legs for felids. Use a feline ribcage/shoulder line, digitigrade legs with paws, feline skull and muzzle, flexible spine, and species-correct tail.",FAIL,UNCHANGED
Tiger_Shark,Tiger Shark,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Tiger_Shark.png,440,440,RGBA,b0a300d27471649851062afbff85cbb5584c8026df533289e7f081e322f1d91a,,PASS_WITH_POLISH,Sharks,HOLD,,"The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.",FAIL,PASS_WITH_POLISH -> HOLD
Tigerfish,Tigerfish,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Tigerfish.png,440,440,RGBA,949924f9761e7ee67d0c4cdebc8e807cefdb8a1d0f208f2c3166aea21899bde1,,PASS_WITH_POLISH,Other or uncertain,HOLD,,"Broad family routing may be usable, but Tigerfish still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Tigerfish still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",FAIL,PASS_WITH_POLISH -> HOLD
Tilapia,Tilapia,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Tilapia.png,440,440,RGBA,950078510635db75f2231c87e3bfb8f46e4795bd2ecdcfce350433dad83ee255,,PASS_WITH_POLISH,Cichlids,HOLD,,"Broad family routing may be usable, but Tilapia still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Tilapia still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",FAIL,PASS_WITH_POLISH -> HOLD
Toad,Toad,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Toad.png,440,440,RGBA,bee4394e29f1539d1b8e5ceedc1e3803af523e55508deb092b32979bbec3adba,,PASS_WITH_POLISH,Frogs and toads,HOLD,,"Verify body width, head/mouth, eye placement, fore/hind limb proportions, toes, tail state and skin texture; color alone should not define the species.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Verify body width, head/mouth, eye placement, fore/hind limb proportions, toes, tail state and skin texture; color alone should not define the species.",FAIL,PASS_WITH_POLISH -> HOLD
Tortoise,Tortoise,FAIL,FAIL,FAIL,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,HIGH,,"Current wheeled-shell silhouette lacks visible elephantine legs, domed shell integration, head/neck posture, and short tail.",False,Tortoise.png,440,440,RGBA,d791c893cb4837fcf0e07b20bd35bdd6468c41d3c7bffe131c50707f0c0b8658,,FAIL,Turtles and tortoises,FAIL,,"Use species-correct shell profile, neck/head, limb type (flipper, webbed foot or columnar leg), tail and shell texture rather than one generic turtle.","Current wheeled-shell silhouette lacks visible elephantine legs, domed shell integration, head/neck posture, and short tail. Use species-correct shell profile, neck/head, limb type (flipper, webbed foot or columnar leg), tail and shell texture rather than one generic turtle.",FAIL,UNCHANGED
Toucan,Toucan,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Toucan.png,440,440,RGBA,30b6ca8e7ed42250d9f1ce53de494c851780828538c94ad1a45f47d87540b490,,PASS_WITH_POLISH,Tropical display birds,HOLD,,"Broad family routing may be usable, but Toucan still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Toucan still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",FAIL,PASS_WITH_POLISH -> HOLD
Tree_Frog,Tree Frog,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Tree_Frog.png,440,440,RGBA,9d497367dce6838d9efd98087e7e802af0e249dd748ef5a57a8091a446e645ee,,PASS_WITH_POLISH,Frogs,HOLD,,"Verify body width, head/mouth, eye placement, fore/hind limb proportions, toes, tail state and skin texture; color alone should not define the species.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Verify body width, head/mouth, eye placement, fore/hind limb proportions, toes, tail state and skin texture; color alone should not define the species.",FAIL,PASS_WITH_POLISH -> HOLD
Tree_Shrew,Tree Shrew,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Tree_Shrew.png,440,440,RGBA,95394b3951e5cdc4ab7285ba1e8c73d66e8f2da5501f94977324cc76876aad3b,,PASS_WITH_POLISH,Other or uncertain,HOLD,,"Broad family routing may be usable, but Tree Shrew still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Tree Shrew still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",FAIL,PASS_WITH_POLISH -> HOLD
Tree_Snake,Tree Snake,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Tree_Snake.png,440,440,RGBA,b2172b023f64f307ac7e92ea670b24c3a902da9b4ef74248c3d1692c0720e110,,PASS_WITH_POLISH,Other snakes,HOLD,,"Verify skull/head profile, limb state, body thickness, scale texture, tail and any crest/frill/horn; do not rely on color alone.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Verify skull/head profile, limb state, body thickness, scale texture, tail and any crest/frill/horn; do not rely on color alone.",FAIL,PASS_WITH_POLISH -> HOLD
Triggerfish,Triggerfish,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Triggerfish.png,440,440,RGBA,f90883fe0305bc429c83338399dc9caa213cb07b363bf4709e954cb98f3819c8,,PASS_WITH_POLISH,Reef fish,HOLD,,"The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.",FAIL,PASS_WITH_POLISH -> HOLD
Tripod_Fish,Tripod Fish,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,All major regions and defining features are readable at the current stylized scale.,LOW,,Elongated support rays visibly create the tripod stance.,True,Tripod_Fish.png,440,440,RGBA,922c2c55bbd5ace7ef1a777100eb453dcd0fae92de5e09dd646f406d2f25eb5e,,PASS,Strange deep-sea fish,PASS,,"The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.",PASS — Leave alone at the current stylized resolution. Major body regions and defining silhouette are sufficiently represented.,PASS,UNCHANGED
Tropicbird,Tropicbird,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Tropicbird.png,440,440,RGBA,82b8b70e9050f84b6a69e477f50eaa3634c3169ab45660020757ce2e5e5190ec,,PASS_WITH_POLISH,Other distinctive birds,HOLD,,"Broad family routing may be usable, but Tropicbird still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Tropicbird still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",FAIL,PASS_WITH_POLISH -> HOLD
